"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2013-03-01","pmi_composite","pmi_fr","France","France",51.635,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-04-01","pmi_composite","pmi_fr","France","France",51.81,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-05-01","pmi_composite","pmi_fr","France","France",51.65,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-06-01","pmi_composite","pmi_fr","France","France",52.649,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-07-01","pmi_composite","pmi_fr","France","France",53.672,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-08-01","pmi_composite","pmi_fr","France","France",55.531,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-09-01","pmi_composite","pmi_fr","France","France",54.653,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-10-01","pmi_composite","pmi_fr","France","France",55.039,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-11-01","pmi_composite","pmi_fr","France","France",54.772,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2013-12-01","pmi_composite","pmi_fr","France","France",55.844,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-01-01","pmi_composite","pmi_fr","France","France",55.742,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-02-01","pmi_composite","pmi_fr","France","France",55.981,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-03-01","pmi_composite","pmi_fr","France","France",55.766,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-04-01","pmi_composite","pmi_fr","France","France",56.459,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-05-01","pmi_composite","pmi_fr","France","France",56.073,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-06-01","pmi_composite","pmi_fr","France","France",56.402,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-07-01","pmi_composite","pmi_fr","France","France",55.309,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-08-01","pmi_composite","pmi_fr","France","France",55.166,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-09-01","pmi_composite","pmi_fr","France","France",55.018,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-10-01","pmi_composite","pmi_fr","France","France",54.963,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-11-01","pmi_composite","pmi_fr","France","France",55.008,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2014-12-01","pmi_composite","pmi_fr","France","France",54.807,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-01-01","pmi_composite","pmi_fr","France","France",54.202,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-02-01","pmi_composite","pmi_fr","France","France",52.886,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-03-01","pmi_composite","pmi_fr","France","France",51.15,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-04-01","pmi_composite","pmi_fr","France","France",51.259,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-05-01","pmi_composite","pmi_fr","France","France",50.824,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-06-01","pmi_composite","pmi_fr","France","France",50.482,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-07-01","pmi_composite","pmi_fr","France","France",50.133,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-08-01","pmi_composite","pmi_fr","France","France",50.316,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-09-01","pmi_composite","pmi_fr","France","France",50.406,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-10-01","pmi_composite","pmi_fr","France","France",49.679,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-11-01","pmi_composite","pmi_fr","France","France",49.175,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2015-12-01","pmi_composite","pmi_fr","France","France",49.308,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-01-01","pmi_composite","pmi_fr","France","France",49.253,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-02-01","pmi_composite","pmi_fr","France","France",47.933,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-03-01","pmi_composite","pmi_fr","France","France",47.355,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-04-01","pmi_composite","pmi_fr","France","France",47.115,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-05-01","pmi_composite","pmi_fr","France","France",47.013,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-06-01","pmi_composite","pmi_fr","France","France",47.185,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-07-01","pmi_composite","pmi_fr","France","France",46.158,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-08-01","pmi_composite","pmi_fr","France","France",46.787,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-09-01","pmi_composite","pmi_fr","France","France",45.969,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-10-01","pmi_composite","pmi_fr","France","France",46.419,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-11-01","pmi_composite","pmi_fr","France","France",45.94,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2016-12-01","pmi_composite","pmi_fr","France","France",46.844,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-01-01","pmi_composite","pmi_fr","France","France",46.852,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-02-01","pmi_composite","pmi_fr","France","France",47.667,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-03-01","pmi_composite","pmi_fr","France","France",46.908,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-04-01","pmi_composite","pmi_fr","France","France",47.196,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-05-01","pmi_composite","pmi_fr","France","France",46.863,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-06-01","pmi_composite","pmi_fr","France","France",47.209,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-07-01","pmi_composite","pmi_fr","France","France",47.897,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-08-01","pmi_composite","pmi_fr","France","France",48.713,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-09-01","pmi_composite","pmi_fr","France","France",48.84,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-10-01","pmi_composite","pmi_fr","France","France",48.986,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-11-01","pmi_composite","pmi_fr","France","France",49.685,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2017-12-01","pmi_composite","pmi_fr","France","France",50.048,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-01-01","pmi_composite","pmi_fr","France","France",49.695,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-02-01","pmi_composite","pmi_fr","France","France",48.848,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-03-01","pmi_composite","pmi_fr","France","France",49.24,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-04-01","pmi_composite","pmi_fr","France","France",50.061,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-05-01","pmi_composite","pmi_fr","France","France",50.723,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-06-01","pmi_composite","pmi_fr","France","France",50.936,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-07-01","pmi_composite","pmi_fr","France","France",51.344,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-08-01","pmi_composite","pmi_fr","France","France",52.105,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-09-01","pmi_composite","pmi_fr","France","France",53.25,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-10-01","pmi_composite","pmi_fr","France","France",54.013,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-11-01","pmi_composite","pmi_fr","France","France",54.558,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2018-12-01","pmi_composite","pmi_fr","France","France",54.129,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-01-01","pmi_composite","pmi_fr","France","France",54.575,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-02-01","pmi_composite","pmi_fr","France","France",54.301,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-03-01","pmi_composite","pmi_fr","France","France",54.69,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-04-01","pmi_composite","pmi_fr","France","France",54.091,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-05-01","pmi_composite","pmi_fr","France","France",54.226,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-06-01","pmi_composite","pmi_fr","France","France",54.172,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-07-01","pmi_composite","pmi_fr","France","France",53.421,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-08-01","pmi_composite","pmi_fr","France","France",52.655,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-09-01","pmi_composite","pmi_fr","France","France",51.161,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-10-01","pmi_composite","pmi_fr","France","France",51.449,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-11-01","pmi_composite","pmi_fr","France","France",51.676,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2019-12-01","pmi_composite","pmi_fr","France","France",50.873,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-01-01","pmi_composite","pmi_fr","France","France",47.594,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-02-01","pmi_composite","pmi_fr","France","France",43.477,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-03-01","pmi_composite","pmi_fr","France","France",40.179,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-04-01","pmi_composite","pmi_fr","France","France",38.036,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-05-01","pmi_composite","pmi_fr","France","France",39.042,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-06-01","pmi_composite","pmi_fr","France","France",42.599,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-07-01","pmi_composite","pmi_fr","France","France",46.877,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
"2020-08-01","pmi_composite","pmi_fr","France","France",48.91,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html"
